Black (6 Suits),5,10,1,21,1
Black (6 Suits),6,35,1,16,1
Black Reversed (5 Suits),3,1,1,3,1
Black Reversed (5 Suits),5,1,1,1,1
Black Reversed (6 Suits),4,3,1,3,1
Brown & Dark Rainbow (6 Suits),4,12,1,16,1
Brown & Muddy Rainbow (5 Suits),3,2,1,5,1
Brown & Prism (5 Suits),3,3,1,3,1
Brown & Prism (5 Suits),5,3,1,2,1
Brown & Prism (6 Suits),4,1,1,1,1
Brown (3 Suits),2,7,1,5,1
Brown (3 Suits),3,6,1,6,1
Brown (3 Suits),4,7,1,2,1
Brown (4 Suits),2,3,1,1,1
Brown (4 Suits),3,3,1,1,1
Brown (4 Suits),4,1,1,2,1
Brown (4 Suits),5,2,1,20,1
Brown (5 Suits),2,11,1,10,1
Brown (5 Suits),3,4,1,1,1
Brown (5 Suits),4,11,1,2,1
Brown (5 Suits),5,12,1,4,1
Brown (6 Suits),2,2,1,1,1
Brown (6 Suits),3,5,1,9,1
Brown (6 Suits),4,4,1,8,1
Brown (6 Suits),5,7,1,4,1
Brown (6 Suits),6,2,1,4,1
Brown-Ones & Gray Pink (6 Suits),4,2,1,2,1
Brown-Ones & Omni (6 Suits),4,1,1,1,1
Clue Starved & White (5 Suits),3,15,1,6,1
Clue Starved (5 Suits),3,1,1,7,1
Clue Starved (6 Suits),3,3,1,9,1
Cocoa Rainbow (5 Suits),3,3,1,1,1
Cocoa Rainbow (5 Suits),4,1,1,11,1
Cocoa Rainbow (6 Suits),3,1,1,39,1
Cocoa Rainbow (6 Suits),4,7,1,8,1
Cocoa Rainbow (6 Suits),5,8,1,17,1
Color Blind (4 Suits),3,2,1,1,1
Color Blind (5 Suits),3,2,1,4,1
Color Blind (6 Suits),3,1,1,22,1
Color Mute (4 Suits),3,2,1,4,1
Color Mute (5 Suits),3,3,1,4,1
Dark Brown (5 Suits),3,3,1,2,1
Dark Brown (5 Suits),4,16,1,4,1
Dark Brown (6 Suits),3,2,1,9,1
Dark Brown (6 Suits),4,3,1,11,1
Dark Null (6 Suits),3,4,1,5,1
Dark Null (6 Suits),4,5,1,6,1
Dark Omni (5 Suits),3,1,1,9,1
Dark Omni (6 Suits),3,5,1,3,1
Dark Pink (5 Suits),3,3,1,6,1
Dark Pink (5 Suits),4,11,1,11,1
Dark Pink (6 Suits),3,8,1,3,1
Dark Pink (6 Suits),4,8,1,37,1
Dark Pink (6 Suits),5,15,1,24,1
Dark Prism (5 Suits),3,3,1,1,1
Dark Prism (6 Suits),3,12,1,7,1
Dark Rainbow (5 Suits),2,5,1,15,1
Dark Rainbow (5 Suits),3,13,1,12,1
Dark Rainbow (5 Suits),4,1,1,18,1
Dark Rainbow (6 Suits),2,2,1,5,1
Dark Rainbow (6 Suits),3,2,1,2,1
Dark Rainbow (6 Suits),4,62,1,2,1
Dark Rainbow (6 Suits),5,21,1,34,1
Deceptive-Fives (6 Suits),4,7,1,7,1
Dual-Color & Black (6 Suits),3,3,1,3,1
Dual-Color & Brown (4 Suits),3,2,1,2,1
Dual-Color & Rainbow (6 Suits),3,7,1,1,1
Dual-Color & Rainbow (6 Suits),4,6,1,1,1
Dual-Color & Rainbow (6 Suits),5,16,1,4,1
Dual-Color (5 Suits),3,1,1,6,1
Dual-Color (5 Suits),4,4,1,3,1
Dual-Color (6 Suits),2,2,1,2,1
Dual-Color (6 Suits),3,10,1,8,1
Dual-Color (6 Suits),4,4,1,4,1
Dual-Color (6 Suits),5,3,1,3,1
Gray (5 Suits),3,23,1,14,1
Gray (5 Suits),4,1,1,2,1
Gray (6 Suits),3,5,1,7,1
Gray (6 Suits),4,4,1,3,1
Gray (6 Suits),5,15,1,7,1
Gray Pink (6 Suits),3,8,1,1,1
Gray Pink (6 Suits),4,9,1,2,1
Light Pink & Prism (6 Suits),5,2,1,2,1
Light Pink (3 Suits),2,1,1,2,1
Light Pink (3 Suits),3,3,1,2,1
Light Pink (3 Suits),4,2,1,3,1
Light Pink (4 Suits),3,3,1,7,1
Light Pink (4 Suits),4,1,1,3,1
Light Pink (5 Suits),2,8,1,1,1
Light Pink (5 Suits),3,7,1,2,1
Light Pink (5 Suits),4,6,1,7,1
Light Pink (6 Suits),2,1,1,1,1
Light Pink (6 Suits),3,3,1,7,1
Light Pink (6 Suits),4,1,1,1,1
Light Pink (6 Suits),5,2,1,3,1
Muddy Rainbow (3 Suits),3,3,1,5,1
Muddy Rainbow (3 Suits),4,2,1,5,1
Muddy Rainbow (4 Suits),3,3,1,3,1
Muddy Rainbow (4 Suits),4,2,1,5,1
Muddy Rainbow (5 Suits),2,4,1,7,1
Muddy Rainbow (5 Suits),3,2,1,3,1
Muddy Rainbow (5 Suits),4,4,1,2,1
Muddy Rainbow (6 Suits),2,1,1,4,1
Muddy Rainbow (6 Suits),3,8,1,3,1
Muddy Rainbow (6 Suits),4,1,1,4,1
Muddy Rainbow (6 Suits),6,1,1,2,1
Muddy-Rainbow-Fives (6 Suits),3,2,1,2,1
Muddy-Rainbow-Fives (6 Suits),5,1,1,1,1
No Variant,2,10,1,6,1
No Variant,3,1,1,1,1
No Variant,4,5,1,8,1
No Variant,5,1,1,2,1
No Variant,6,4,1,6,1
Null (3 Suits),2,4,1,20,1
Null (3 Suits),3,12,1,12,1
Null (3 Suits),4,2,1,2,1
Null (4 Suits),2,8,1,8,1
Null (4 Suits),3,1,1,3,1
Null (4 Suits),4,1,1,2,1
Null (5 Suits),2,1,1,24,1
Null (5 Suits),3,1,1,3,1
Null (5 Suits),4,3,1,9,1
Null (6 Suits),3,2,1,1,1
Null (6 Suits),4,4,1,2,1
Null-Ones (5 Suits),4,1,1,1,1
Null-Ones (6 Suits),4,1,1,1,1
Omni (3 Suits),2,2,1,7,1
Omni (3 Suits),3,2,1,2,1
Omni (3 Suits),4,8,1,9,1
Omni (4 Suits),2,2,1,1,1
Omni (4 Suits),3,1,1,2,1
Omni (4 Suits),4,1,1,1,1
Omni (4 Suits),5,12,1,35,1
Omni (5 Suits),2,7,1,12,1
Omni (5 Suits),3,11,1,2,1
Omni (5 Suits),4,2,1,2,1
Omni (5 Suits),5,10,1,1,1
Omni (6 Suits),2,2,1,21,1
Omni (6 Suits),3,5,1,11,1
Omni (6 Suits),4,7,1,4,1
Omni (6 Suits),5,1,1,2,1
Pink & Brown (3 Suits),3,1,1,19,1
Pink & Brown (3 Suits),4,1,1,7,1
Pink & Brown (5 Suits),3,3,1,1,1
Pink & Brown (5 Suits),4,2,1,2,1
Pink & Brown (6 Suits),3,5,1,8,1
Pink & Brown (6 Suits),4,3,1,3,1
Pink & Dark Rainbow (5 Suits),3,8,1,9,1
Pink & Dark Rainbow (6 Suits),3,12,1,21,1
Pink & Null (6 Suits),2,4,1,15,1
Pink & Omni (4 Suits),4,1,1,1,1
Pink & Omni (5 Suits),3,4,1,17,1
Pink & Omni (6 Suits),3,3,1,3,1
Pink & Omni (6 Suits),4,3,1,2,1
Pink & Prism (6 Suits),4,3,1,4,1
Pink & White (3 Suits),4,6,1,14,1
Pink & White (4 Suits),4,4,1,10,1
Pink & White (5 Suits),3,2,1,2,1
Pink & White (6 Suits),3,1,1,2,1
Pink & White (6 Suits),4,1,1,2,1
Pink (3 Suits),2,4,1,4,1
Pink (3 Suits),3,3,1,11,1
Pink (3 Suits),4,3,1,13,1
Pink (4 Suits),2,1,1,6,1
Pink (4 Suits),3,1,1,6,1
Pink (4 Suits),4,3,1,2,1
Pink (4 Suits),5,16,1,2,1
Pink (5 Suits),2,6,1,1,1
Pink (5 Suits),3,4,1,8,1
Pink (5 Suits),4,2,1,2,1
Pink (5 Suits),5,4,1,5,1
Pink (6 Suits),2,12,1,16,1
Pink (6 Suits),3,2,1,1,1
Pink (6 Suits),4,1,1,12,1
Pink (6 Suits),5,3,1,5,1
Pink-Fives & Brown (4 Suits),3,2,1,2,1
Pink-Fives & Rainbow (3 Suits),3,9,1,4,1
Pink-Fives & Rainbow (4 Suits),4,1,1,2,1
Pink-Fives & Rainbow (5 Suits),2,1,1,1,1
Pink-Fives (3 Suits),4,3,1,5,1
Pink-Fives (5 Suits),4,4,1,3,1
Pink-Fives (6 Suits),3,2,1,2,1
Pink-Fives (6 Suits),5,1,1,5,1
Pink-Ones & Null (5 Suits),2,4,1,4,1
Pink-Ones & White (3 Suits),3,1,1,1,1
Pink-Ones (4 Suits),3,1,1,1,1
Pink-Ones (5 Suits),3,2,1,2,1
Pink-Ones (5 Suits),4,1,1,1,1
Pink-Ones (5 Suits),5,1,1,4,1
Prism (3 Suits),3,2,1,2,1
Prism (3 Suits),4,2,1,2,1
Prism (4 Suits),2,2,1,2,1
Prism (4 Suits),3,3,1,1,1
Prism (4 Suits),4,3,1,1,1
Prism (4 Suits),5,6,1,1,1
Prism (5 Suits),3,1,1,1,1
Prism (5 Suits),4,3,1,3,1
Prism (5 Suits),5,7,1,6,1
Prism (6 Suits),2,1,1,1,1
Prism (6 Suits),3,4,1,2,1
Prism (6 Suits),4,1,1,7,1
Prism (6 Suits),5,1,1,2,1
Rainbow & Brown (3 Suits),2,8,1,4,1
Rainbow & Brown (4 Suits),3,2,1,3,1
Rainbow & Brown (4 Suits),4,1,1,6,1
Rainbow & Brown (5 Suits),4,1,1,1,1
Rainbow & Brown (6 Suits),4,1,1,1,1
Rainbow & Brown (6 Suits),5,5,1,2,1
Rainbow & Dark Null (6 Suits),3,3,1,22,1
Rainbow & Light Pink (6 Suits),5,3,1,2,1
Rainbow & Muddy Rainbow (4 Suits),3,4,1,10,1
Rainbow & Muddy Rainbow (5 Suits),3,1,1,1,1
Rainbow & Muddy Rainbow (6 Suits),3,1,1,4,1
Rainbow & Muddy Rainbow (6 Suits),5,5,1,5,1
Rainbow & Null (3 Suits),3,8,1,9,1
Rainbow & Null (4 Suits),3,6,1,6,1
Rainbow & Null (5 Suits),3,1,1,1,1
Rainbow & Null (6 Suits),3,1,1,7,1
Rainbow & Pink (3 Suits),2,1,1,2,1
Rainbow & Pink (4 Suits),4,1,1,5,1
Rainbow & Pink (5 Suits),3,2,1,2,1
Rainbow & Pink (5 Suits),4,8,1,1,1
Rainbow & Pink (5 Suits),5,6,1,6,1
Rainbow & Pink (6 Suits),4,2,1,5,1
Rainbow & Pink (6 Suits),5,1,1,4,1
Rainbow & Prism (5 Suits),3,3,1,1,1
Rainbow & Prism (6 Suits),3,2,1,5,1
Rainbow & White (3 Suits),2,1,1,2,1
Rainbow & White (3 Suits),3,4,1,15,1
Rainbow & White (4 Suits),4,1,1,2,1
Rainbow & White (5 Suits),3,2,1,5,1
Rainbow (3 Suits),2,1,1,2,1
Rainbow (3 Suits),3,1,1,6,1
Rainbow (3 Suits),4,6,1,4,1
Rainbow (4 Suits),2,4,1,3,1
Rainbow (4 Suits),3,4,1,8,1
Rainbow (4 Suits),4,1,1,2,1
Rainbow (4 Suits),5,8,1,7,1
Rainbow (4 Suits),6,2,1,2,1
Rainbow (5 Suits),2,7,1,22,1
Rainbow (5 Suits),3,6,1,4,1
Rainbow (5 Suits),4,5,1,1,1
Rainbow (5 Suits),5,12,1,18,1
Rainbow (5 Suits),6,3,1,6,1
Rainbow (6 Suits),2,1,1,10,1
Rainbow (6 Suits),3,1,1,1,1
Rainbow (6 Suits),4,14,1,1,1
Rainbow (6 Suits),5,4,1,12,1
Rainbow (6 Suits),6,6,1,9,1
Rainbow Reversed (5 Suits),4,5,1,1,1
Rainbow-Ones (5 Suits),3,1,1,2,1
Rainbow-Ones (5 Suits),4,1,1,3,1
Rainbow-Ones (6 Suits),5,6,1,2,1
Reversed (4 Suits),3,1,1,2,1
Reversed (4 Suits),4,1,1,4,1
Reversed (4 Suits),5,6,1,2,1
Reversed (5 Suits),3,3,1,1,1
Reversed (5 Suits),4,2,1,1,1
Reversed (6 Suits),3,1,1,3,1
Reversed (6 Suits),4,2,1,4,1
Throw It in a Hole (4 Suits),3,12,1,6,1
Throw It in a Hole (5 Suits),3,2,1,11,1
Throw It in a Hole (5 Suits),4,1,1,1,1
Up or Down & Brown (5 Suits),2,4,1,9,1
Up or Down & Brown (5 Suits),3,2,1,1,1
Up or Down & Brown (6 Suits),2,8,1,1,1
Up or Down & Brown (6 Suits),3,6,1,4,1
Up or Down & Brown (6 Suits),4,3,1,4,1
Up or Down & Pink (5 Suits),2,4,1,6,1
Up or Down & Pink (5 Suits),3,1,1,3,1
Up or Down & Pink (6 Suits),2,5,1,6,1
Up or Down & Pink (6 Suits),4,4,1,3,1
Up or Down & Rainbow (5 Suits),2,12,1,1,1
Up or Down & Rainbow (5 Suits),3,4,1,5,1
Up or Down & White (5 Suits),2,5,1,3,1
Up or Down & White (5 Suits),3,14,1,3,1
Up or Down & White (6 Suits),2,6,1,3,1
Up or Down & White (6 Suits),3,1,1,4,1
Up or Down & White (6 Suits),4,5,1,3,1
Up or Down (5 Suits),2,4,1,4,1
Up or Down (5 Suits),3,1,1,13,1
Up or Down (5 Suits),4,6,1,6,1
Up or Down (6 Suits),2,2,1,2,1
Up or Down (6 Suits),3,10,1,3,1
Up or Down (6 Suits),6,1,1,1,1
White & Brown (3 Suits),2,1,1,4,1
White & Brown (3 Suits),4,3,1,4,1
White & Brown (4 Suits),3,3,1,4,1
White & Brown (4 Suits),4,1,1,1,1
White & Brown (5 Suits),4,5,1,5,1
White & Brown (6 Suits),3,3,1,4,1
White & Brown (6 Suits),4,1,1,2,1
White & Dark Omni (6 Suits),2,14,1,14,1
White & Dark Rainbow (5 Suits),4,2,1,2,1
White & Dark Rainbow (6 Suits),3,21,1,30,1
White & Omni (6 Suits),3,2,1,3,1
White (3 Suits),2,6,1,1,1
White (3 Suits),3,2,1,2,1
White (3 Suits),4,1,1,1,1
White (4 Suits),2,1,1,1,1
White (4 Suits),3,2,1,10,1
White (4 Suits),4,3,1,4,1
White (4 Suits),5,4,1,1,1
White (5 Suits),2,6,1,4,1
White (5 Suits),3,4,1,5,1
White (5 Suits),4,2,1,10,1
White (5 Suits),5,2,1,4,1
White (6 Suits),2,9,1,3,1
White (6 Suits),3,7,1,14,1
White (6 Suits),4,1,1,32,1
White (6 Suits),5,1,1,1,1
White Reversed (4 Suits),2,2,1,1,1
White-Fives & Light Pink (3 Suits),4,1,1,1,1
White-Ones & White (6 Suits),3,5,1,6,1
White-Ones (6 Suits),3,4,1,1,1
