Rainbow & Dark Null (6 Suits),18,1
Rainbow & Dark Pink (6 Suits),16,1
Rainbow & Dark Brown (5 Suits),15,1
Rainbow & Cocoa Rainbow (5 Suits),14,1
Dark Rainbow (6 Suits),14,1
Pink & White (5 Suits),10,1
Rainbow & Gray (5 Suits),10,1
Pink & Muddy Rainbow (6 Suits),9,1
Rainbow & Dark Pink (5 Suits),9,1
Rainbow & Gray (6 Suits),9,1
Rainbow & Gray Pink (6 Suits),9,1
Pink & Dark Rainbow (6 Suits),9,1
Pink & Muddy Rainbow (3 Suits),9,1
Rainbow & Light Pink (6 Suits),7,1
Pink & Brown (4 Suits),7,1
Gray (6 Suits),6,1
Rainbow & Dark Omni (6 Suits),5,1
Rainbow & Light Pink (3 Suits),5,1
Pink & Brown (6 Suits),5,1
Dark Omni (6 Suits),5,1
Pink & Prism (5 Suits),5,1
Pink & Light Pink (4 Suits),5,1
Brown (4 Suits),4,1
Rainbow & Dark Null (5 Suits),4,1
Rainbow & Dark Prism (5 Suits),4,1
Rainbow & Cocoa Rainbow (6 Suits),3,1
Rainbow & Dark Omni (5 Suits),3,1
Rainbow & Prism (3 Suits),3,1
Muddy Rainbow (3 Suits),3,1
3 Suits,2,1
Muddy-Rainbow-Ones & Dark Pink (5 Suits),2,1
Rainbow & Light Pink (5 Suits),2,1
Pink & White (6 Suits),2,1
Rainbow & Prism (4 Suits),2,1
Rainbow & Dark Brown (6 Suits),2,1
Rainbow & Dark Prism (6 Suits),2,1
Rainbow & Prism (6 Suits),2,1
Omni (4 Suits),2,1
Null (6 Suits),2,1
Pink & Muddy Rainbow (4 Suits),2,1
Prism (3 Suits),2,1
Pink & Omni (4 Suits),2,1
Pink & Light Pink (6 Suits),2,1
Pink & Gray Pink (6 Suits),2,1
Pink & Gray Pink (5 Suits),2,1
Pink & Dark Prism (6 Suits),2,1
No Variant,1,1
Black & Dark Pink (6 Suits),1,1
Pink & Omni (6 Suits),1,1
Rainbow & Light Pink (4 Suits),1,1
Rainbow & Prism (5 Suits),1,1
Rainbow (3 Suits),1,1
Pink (3 Suits),1,1
White (3 Suits),1,1
Brown (3 Suits),1,1
Omni (3 Suits),1,1
Pink & White (4 Suits),1,1
Pink & Omni (5 Suits),1,1
Null (5 Suits),1,1
Prism (4 Suits),1,1
Dark Brown (6 Suits),1,1
Pink & Dark Prism (5 Suits),16,0
Pink & Omni (3 Suits),13,0
Pink & Prism (6 Suits),11,0
Dark Null (6 Suits),6,0
Special Mix (6 Suits),4,0
Black & Pink (6 Suits),2,0
Extremely Ambiguous & Omni (5 Suits),1,0
