ADrone,pianoblook,344,58,5.93
Aluap,antitelharsic,96,9,10.67
Amy2,wump,157,24,6.54
Amy2,Nitrate2,281,41,6.85
anser,nukelauncher,128,27,4.74
anser,william65537,119,4,29.75
asaelr,scharkbite,8,3,2.67
avanderwalde,rkass,22,5,4.40
BlueNovember,Pantheia,44,7,6.29
BlueNovember,Crux,83,4,20.75
ChristopheAF,Lanvin,40,0,NA
Dr_Kakashi,kimbifille,2125,84,25.30
Dr_Kakashi,asaelr,30,5,6.00
Dr_Kakashi,Floriman,10,2,5.00
Dr_Kakashi,IAMJEFF,336,35,9.60
Dr_Kakashi,Kyle,29,0,NA
Dr_Kakashi,Valetta6789,8,0,NA
Dr_Kakashi,scharkbite,28,2,14.00
Dr_Kakashi,RaKXeR,149,2,74.50
Dr_Kakashi,micerang,12,1,12.00
Dr_Kakashi,Fireheart,34,2,17.00
Dr_Kakashi,Livia,97,9,10.78
Durandal,HelanaAshryvr,859,71,12.10
Durandal,Lanvin,279,28,9.96
Durandal,squirrel1988,266,12,22.17
emilyzhao,squidgetx,213,35,6.09
Fireheart,Valetta6789,1062,137,7.75
Fireheart,Kyle,57,3,19.00
Fireheart,micerang,8,0,NA
Fireheart,Zamiel,116,9,12.89
Fireheart,asaelr,73,13,5.62
Fireheart,Livia,143,12,11.92
Fireheart,scharkbite,62,9,6.89
Fireheart,IAMJEFF,1237,62,19.95
Floriman,kimbifille,4,1,4.00
Floriman,Valetta6789,2,0,NA
Floriman,asaelr,9,3,3.00
Floriman,Kyle,10,1,10.00
Floriman,florrat2,0,0,NA
Floriman,RaKXeR,0,0,NA
Floriman,scharkbite,3,1,3.00
florrat2,timotree,72,1,72.00
florrat2,postmans,33,4,8.25
florrat2,sankala,62,1,62.00
HelanaAshryvr,Lanvin,88,9,9.78
HelanaAshryvr,squirrel1988,109,15,7.27
IAMJEFF,kimbifille,68,15,4.53
IAMJEFF,asaelr,131,15,8.73
IAMJEFF,Zamiel,70,7,10.00
IAMJEFF,Valetta6789,633,43,14.72
IAMJEFF,scharkbite,49,8,6.12
indego,melwen,13,4,3.25
Jake_Stiles,solarstar92,432,34,12.71
kimbifille,pianoblook,7,0,NA
kimbifille,piper,19,4,4.75
kimbifille,kooolant,30,6,5.00
Kyle,scharkbite,31,4,7.75
Kyle,asaelr,28,5,5.60
Kyle,Zamiel,57,2,28.50
Kyle,micerang,9,1,9.00
Kyle,TimeHoodie,0,0,NA
Lanvin,VerySloppyTwo,189,34,5.56
Lanvin,Lel0uch,13,1,13.00
Lanvin,melwen,23,1,23.00
Lanvin,rz,18,6,3.00
Lanvin,indego,23,3,7.67
Lanvin,Wittvector,70,9,7.78
Lanvin,MangoPie,10,0,NA
Lanvin,squirrel1988,145,25,5.80
Lel0uch,MarkusKahlsen,223,28,7.96
Lel0uch,melwen,806,78,10.33
Lel0uch,indego,1664,136,12.24
Lel0uch,derekcheah,42,2,21.00
Lel0uch,squirrel1988,43,7,6.14
Lel0uch,frosty104,42,8,5.25
Libster,sjdrodge,2,1,2.00
Libster,timotree,80,1,80.00
Libster,Valetta6789,65,5,13.00
Libster,florrat2,143,11,13.00
Libster,RaKXeR,157,4,39.25
Libster,sankala,56,0,NA
Libster,Zamiel,149,9,16.56
Libster,NoMercy,0,0,NA
Libster,Razvogor,47,0,NA
Libster,frog-kun,43,1,43.00
Libster,Razgovor,318,6,53.00
Libster,NotRaKXeR,9,0,NA
Livia,invarse,151,20,7.55
melwen,ntinta,0,0,NA
melwen,squirrel1988,132,6,22.00
melwen,scharkbite,44,4,11.00
melwen,sephiroth,0,0,NA
micerang,scharkbite,8,0,NA
NoMercy,florrat2,0,0,NA
NoMercy,Zamiel,108,6,18.00
Pablo-,nitawa,399,74,5.39
pianoblook,piper,29,2,14.50
RaKXeR,florrat2,72,6,12.00
RaKXeR,Valetta6789,156,2,78.00
RaKXeR,Zamiel,23,1,23.00
Razvogor,florrat2,123,2,61.50
rz,wump,14,4,3.50
Syrah,mugsly,0,0,NA
Syrah,scepheo,57,8,7.12
TheDaniMan,indego,622,42,14.81
TheDaniMan,doeo,0,0,NA
TheDaniMan,lilyxy,175,24,7.29
TimeHoodie,kimbifille,11,4,2.75
TimeHoodie,melwen,6,0,NA
Valetta6789,florrat2,148,3,49.33
VerySloppyTwo,sephiroth,10,0,NA
Zamiel,kimbifille,74,2,37.00
Zamiel,micerang,28,1,28.00
Zamiel,scharkbite,0,0,NA
Zamiel,florrat2,249,6,41.50
Zamiel,sankala,128,3,42.67
